"@timestamp","process.command_line","process.executable","process.working_directory","process.pid","process.parent.pid","process.user.id"
"Nov 1, 2023 @ 12:11:11.183","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792601,1792600,0
"Nov 1, 2023 @ 12:11:11.183","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792598,1792597,0
"Nov 1, 2023 @ 12:11:11.183","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792593,500,0
"Nov 1, 2023 @ 12:11:11.183","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792603,1792593,0
"Nov 1, 2023 @ 12:11:11.183","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792604,1792593,0
"Nov 1, 2023 @ 12:11:11.183","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792594,1792593,0
"Nov 1, 2023 @ 12:10:21.119","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792582,1792578,0
"Nov 1, 2023 @ 12:10:21.119","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792586,1792585,0
"Nov 1, 2023 @ 12:10:21.119","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792587,1792585,0
"Nov 1, 2023 @ 12:10:21.119","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792579,1792578,0
"Nov 1, 2023 @ 12:10:21.119","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792580,1792578,0
"Nov 1, 2023 @ 12:10:21.119","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792583,1792582,0
"Nov 1, 2023 @ 12:10:21.119","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792591,1792578,0
"Nov 1, 2023 @ 12:10:21.119","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792578,500,0
"Nov 1, 2023 @ 12:10:21.119","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792590,1792578,0
"Nov 1, 2023 @ 12:10:21.119","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792588,1792578,0
"Nov 1, 2023 @ 12:10:21.119","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792589,1792578,0
"Nov 1, 2023 @ 12:10:11.068","hostname -f","/usr/bin/hostname","""/""",1792577,672,0
"Nov 1, 2023 @ 12:09:40.998","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792575,1792563,0
"Nov 1, 2023 @ 12:09:40.998","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792571,1792570,0
"Nov 1, 2023 @ 12:09:40.998","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792576,1792563,0
"Nov 1, 2023 @ 12:09:40.998","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792563,500,0
"Nov 1, 2023 @ 12:09:40.998","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792564,1792563,0
"Nov 1, 2023 @ 12:09:40.998","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792565,1792563,0
"Nov 1, 2023 @ 12:09:40.998","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792573,1792563,0
"Nov 1, 2023 @ 12:09:40.998","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792567,1792563,0
"Nov 1, 2023 @ 12:09:40.998","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792572,1792570,0
"Nov 1, 2023 @ 12:09:40.998","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792574,1792563,0
"Nov 1, 2023 @ 12:09:40.998","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792568,1792567,0
"Nov 1, 2023 @ 12:09:20.934","hostname -f","/usr/bin/hostname","""/""",1792562,672,0
"Nov 1, 2023 @ 12:09:00.890","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792557,1792555,0
"Nov 1, 2023 @ 12:09:00.890","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792561,1792548,0
"Nov 1, 2023 @ 12:09:00.890","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792559,1792548,0
"Nov 1, 2023 @ 12:09:00.890","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792560,1792548,0
"Nov 1, 2023 @ 12:09:00.890","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792549,1792548,0
"Nov 1, 2023 @ 12:09:00.890","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792550,1792548,0
"Nov 1, 2023 @ 12:09:00.890","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792553,1792552,0
"Nov 1, 2023 @ 12:09:00.890","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792548,500,0
"Nov 1, 2023 @ 12:09:00.890","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792556,1792555,0
"Nov 1, 2023 @ 12:09:00.890","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792552,1792548,0
"Nov 1, 2023 @ 12:09:00.890","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792558,1792548,0
"Nov 1, 2023 @ 12:08:20.791","hostname -f","/usr/bin/hostname","""/""",1792547,672,0
"Nov 1, 2023 @ 12:08:10.753","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792545,1792532,0
"Nov 1, 2023 @ 12:08:10.753","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792537,1792536,0
"Nov 1, 2023 @ 12:08:10.753","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792542,1792532,0
"Nov 1, 2023 @ 12:08:10.753","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792544,1792532,0
"Nov 1, 2023 @ 12:08:10.753","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792541,1792539,0
"Nov 1, 2023 @ 12:08:10.753","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792536,1792532,0
"Nov 1, 2023 @ 12:08:10.753","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792533,1792532,0
"Nov 1, 2023 @ 12:08:10.753","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792543,1792532,0
"Nov 1, 2023 @ 12:08:10.753","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792540,1792539,0
"Nov 1, 2023 @ 12:08:10.753","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792532,500,0
"Nov 1, 2023 @ 12:08:10.753","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792534,1792532,0
"Nov 1, 2023 @ 12:07:30.416","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792520,1792519,0
"Nov 1, 2023 @ 12:07:30.416","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792524,1792512,0
"Nov 1, 2023 @ 12:07:30.416","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792521,1792519,0
"Nov 1, 2023 @ 12:07:30.416","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792522,1792512,0
"Nov 1, 2023 @ 12:07:30.416","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792514,1792512,0
"Nov 1, 2023 @ 12:07:30.416","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792516,1792512,0
"Nov 1, 2023 @ 12:07:30.416","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792512,500,0
"Nov 1, 2023 @ 12:07:30.416","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792523,1792512,0
"Nov 1, 2023 @ 12:07:30.416","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792525,1792512,0
"Nov 1, 2023 @ 12:07:30.416","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792517,1792516,0
"Nov 1, 2023 @ 12:07:30.416","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792513,1792512,0
"Nov 1, 2023 @ 12:07:20.279","hostname -f","/usr/bin/hostname","""/""",1792511,672,0
"Nov 1, 2023 @ 12:06:40.200","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792498,1792497,0
"Nov 1, 2023 @ 12:06:40.200","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792509,1792497,0
"Nov 1, 2023 @ 12:06:40.200","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792510,1792497,0
"Nov 1, 2023 @ 12:06:40.200","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792501,1792497,0
"Nov 1, 2023 @ 12:06:40.200","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792499,1792497,0
"Nov 1, 2023 @ 12:06:40.200","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792508,1792497,0
"Nov 1, 2023 @ 12:06:40.200","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792502,1792501,0
"Nov 1, 2023 @ 12:06:40.200","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792507,1792497,0
"Nov 1, 2023 @ 12:06:40.200","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792506,1792504,0
"Nov 1, 2023 @ 12:06:40.200","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792497,500,0
"Nov 1, 2023 @ 12:06:40.200","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792505,1792504,0
"Nov 1, 2023 @ 12:06:20.056","hostname -f","/usr/bin/hostname","""/""",1792496,672,0
"Nov 1, 2023 @ 12:06:00.003","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792369,1792368,0
"Nov 1, 2023 @ 12:06:00.003","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792374,1792361,0
"Nov 1, 2023 @ 12:06:00.003","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792371,1792361,0
"Nov 1, 2023 @ 12:06:00.003","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792365,1792361,0
"Nov 1, 2023 @ 12:06:00.003","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792363,1792361,0
"Nov 1, 2023 @ 12:06:00.003","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792372,1792361,0
"Nov 1, 2023 @ 12:06:00.003","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792366,1792365,0
"Nov 1, 2023 @ 12:06:00.003","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792362,1792361,0
"Nov 1, 2023 @ 12:06:00.003","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792370,1792368,0
"Nov 1, 2023 @ 12:06:00.003","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792361,500,0
"Nov 1, 2023 @ 12:06:00.003","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792373,1792361,0
"Nov 1, 2023 @ 12:05:09.960","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792350,1792349,0
"Nov 1, 2023 @ 12:05:09.960","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792349,1792345,0
"Nov 1, 2023 @ 12:05:09.960","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792347,1792345,0
"Nov 1, 2023 @ 12:05:09.960","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792357,1792345,0
"Nov 1, 2023 @ 12:05:09.960","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792356,1792345,0
"Nov 1, 2023 @ 12:05:09.960","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792355,1792345,0
"Nov 1, 2023 @ 12:05:09.960","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792358,1792345,0
"Nov 1, 2023 @ 12:05:09.960","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792354,1792352,0
"Nov 1, 2023 @ 12:05:09.960","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792345,500,0
"Nov 1, 2023 @ 12:05:09.960","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792346,1792345,0
"Nov 1, 2023 @ 12:05:09.960","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792353,1792352,0
"Nov 1, 2023 @ 12:05:09.960","hostname -f","/usr/bin/hostname","""/""",1792359,672,0
"Nov 1, 2023 @ 12:04:19.927","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792335,1792331,0
"Nov 1, 2023 @ 12:04:19.927","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792341,1792331,0
"Nov 1, 2023 @ 12:04:19.927","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792331,500,0
"Nov 1, 2023 @ 12:04:19.927","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792336,1792335,0
"Nov 1, 2023 @ 12:04:19.927","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792339,1792338,0
"Nov 1, 2023 @ 12:04:19.927","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792343,1792331,0
"Nov 1, 2023 @ 12:04:19.927","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792344,1792331,0
"Nov 1, 2023 @ 12:04:19.927","hostname -f","/usr/bin/hostname","""/""",1792330,672,0
"Nov 1, 2023 @ 12:04:19.927","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792342,1792331,0
"Nov 1, 2023 @ 12:04:19.927","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792332,1792331,0
"Nov 1, 2023 @ 12:04:19.927","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792333,1792331,0
"Nov 1, 2023 @ 12:04:19.927","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792340,1792338,0
"Nov 1, 2023 @ 12:03:39.911","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792328,1792315,0
"Nov 1, 2023 @ 12:03:39.911","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792317,1792315,0
"Nov 1, 2023 @ 12:03:39.911","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792325,1792315,0
"Nov 1, 2023 @ 12:03:39.911","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792323,1792322,0
"Nov 1, 2023 @ 12:03:39.911","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792327,1792315,0
"Nov 1, 2023 @ 12:03:39.911","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792324,1792322,0
"Nov 1, 2023 @ 12:03:39.911","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792326,1792315,0
"Nov 1, 2023 @ 12:03:39.911","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792320,1792319,0
"Nov 1, 2023 @ 12:03:39.911","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792315,500,0
"Nov 1, 2023 @ 12:03:39.911","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792316,1792315,0
"Nov 1, 2023 @ 12:03:39.911","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792319,1792315,0
"Nov 1, 2023 @ 12:03:19.682","hostname -f","/usr/bin/hostname","""/""",1792314,672,0
"Nov 1, 2023 @ 12:02:59.650","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792301,1792300,0
"Nov 1, 2023 @ 12:02:59.650","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792304,1792300,0
"Nov 1, 2023 @ 12:02:59.650","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792309,1792307,0
"Nov 1, 2023 @ 12:02:59.650","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792313,1792300,0
"Nov 1, 2023 @ 12:02:59.650","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792308,1792307,0
"Nov 1, 2023 @ 12:02:59.650","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792311,1792300,0
"Nov 1, 2023 @ 12:02:59.650","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792300,500,0
"Nov 1, 2023 @ 12:02:59.650","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792302,1792300,0
"Nov 1, 2023 @ 12:02:59.650","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792305,1792304,0
"Nov 1, 2023 @ 12:02:59.650","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792310,1792300,0
"Nov 1, 2023 @ 12:02:59.650","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792312,1792300,0
"Nov 1, 2023 @ 12:02:19.539","hostname -f","/usr/bin/hostname","""/""",1792299,672,0
"Nov 1, 2023 @ 12:02:09.487","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1792287,1792285,0
"Nov 1, 2023 @ 12:02:09.487","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792298,1792285,0
"Nov 1, 2023 @ 12:02:09.487","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1792297,1792285,0
"Nov 1, 2023 @ 12:02:09.487","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1792289,1792285,0
"Nov 1, 2023 @ 12:02:09.487","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1792294,1792292,0
"Nov 1, 2023 @ 12:02:09.487","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792286,1792285,0
"Nov 1, 2023 @ 12:02:09.487","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1792295,1792285,0
"Nov 1, 2023 @ 12:02:09.487","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1792285,500,0
"Nov 1, 2023 @ 12:02:09.487","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1792290,1792289,0
"Nov 1, 2023 @ 12:02:09.487","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1792293,1792292,0
"Nov 1, 2023 @ 12:02:09.487","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1792296,1792285,0
"Nov 1, 2023 @ 12:01:29.435","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1792284,1792271,0
"Nov 1, 2023 @ 12:01:29.435","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1792272,1792271,0
